"manyclasses_institution_id","manyclasses_course_id","manyclasses_student_id","outcome","student_cumulativeGrade","student_accessedAllTreatmentQuizzes","student_accessedAllDelayedFeedback","student_accessedAllImmediateFeedback","student_nbrOfQuizzesWithFeedbackView","student_timeSpentOnTreatmentQuizzes","student_avgTimeSpentOnTreatmentQuizzes","student_timeSpentViewingFeedback","student_avgTimeSpentViewingFeedback","student_daysSubmittedBeforeDueDate","student_daysFeedbackAfterSubmission"
"5","25","a164569ac50b41f74addf2ee98c76c22","-0.518528716",-1.62501340423134,"yes","no","yes",8,0.63443973896974,0.319765390962194,-0.284756766337895,1.16660022277361,0.394338348765432,8.96201388888889
"5","25","c61b68daa7b83b51e5bdc5b3545df556","-0.790915254",0.147728491293758,"yes","no","yes",11,-0.314329873151939,-1.37418846534824,0.0480728864141137,0.706809231853564,0.243858989197531,18.4432546296296
"5","25","cca970ab5632fcbbd2e8a1932e679b16","0.110891579",0.290691547384492,"yes","no","yes",7,1.13101971686749,1.20637006060939,4.552544322265,0.774044420285283,0.0830545910493827,12.0534027777778
"5","25","f6ad0b510ece68c0eec6befda8bbfb90","-0.032621851",0.919728994183721,"yes","no","yes",10,0.144074409186327,-0.555743511067246,-0.565153104704642,-0.124369671755917,0.294074074074074,21.2358275462963
"6","14","000f74d6c00f1f97f945e842e2f0b806","-0.513448889",0.970650050257406,"yes","no","yes",10,-0.330644060117519,-0.334863694440721,4.66878404334898,0.316409957898121,1.01447530864198,17.3589930555556
"6","14","00dbe12c031212588ac13525759e287f","-0.513448889",1.04621867930817,"yes","yes","yes",12,-0.135155072061834,0.583876945635162,1.36599877744409,1.00567601411007,1.74231481481481,10.8943267746914
"6","14","00f50c66d67532ac9ef546dda8bf2ec9","1.904548019",0.684863234938169,"yes","yes","yes",12,0.901390732955141,-0.523588022753786,-0.0184778192398524,0.762119103787823,2.72266493055556,6.72860339506173
"6","14","011f36f757f53c41e07b671946c095b8","-0.378691615",-0.322260494047412,"no","yes","no",11,-0.28283514369839,-0.0449185464288783,0.640809558295479,0.627486256137473,0.601781355218855,4.16408564814815
"6","14","018e112e4af7db595e3347745a08dd3b","-1.664013995",-0.592933583556497,"yes","no","yes",10,-0.332623264059751,-0.344165369766843,0.581984439424709,0.538182055685985,0.126102430555556,5.04638599537037
"6","14","01b0f4ee592f4344c224fe914f727746","-0.378691615",1.10804755762242,"yes","no","yes",11,-0.385609568274784,-0.593185386361885,0.57763548914336,0.128871136949995,2.07468267746914,7.00460185185185
"6","14","03037da196d658c18169adddb0944085","0.513448889",0.331751641010074,"yes","no","yes",11,-0.332544620194497,-0.343795766773753,0.369567540901218,-1.65721287207978,0.223224344135802,5.86231712962963
"6","14","04b85b0378f229e8abd337efc6db5da9","-2.162972622",0.236947360928212,"yes","yes","yes",12,-0.369474468586792,-0.517355172279388,0.534845804634793,-0.0274112138401099,0.610970293209877,4.89358024691358
"6","14","0614020361614162f279ac5ee1face35","-1.012407516",-0.554462281494292,"no","no","yes",9,0.762164876833414,-0.229619242158066,0.334986736223482,-0.957663301876449,1.73186973905724,5.83512731481482
"6","14","061477ece23713b689c49c02f2cfaeb9","0.378691615",-1.4228145280412,"yes","no","yes",10,-0.348037461649578,-0.416607556412674,-0.83046229077074,-0.063691045273527,0.121517168209877,3.32277488425926
"6","14","06c1f6906731edec9dae21325a59c726","1.012407516",-0.0873107564532304,"no","no","no",10,-0.389751478511506,-0.593073385454888,0.593604238860309,-1.31115909533026,0.986467803030303,6.76612962962963
"6","14","07f783650411a7736499a99fa38ae5b6","1.270832118",0.682115284790869,"no","no","no",6,-0.365443970492513,-0.432494325065701,-0.780225042797997,-0.406954065758936,1.77660300925926,7.23621527777778
"6","14","08de3611c5bf141d0282280e799d424e","-1.270832118",0.515864300879198,"yes","yes","yes",12,-0.362154035462712,-0.482951293672503,-0.442572898605515,-0.875801118129251,1.08609664351852,7.13462191358025
"6","14","0913c72e886b12c0330c4e0300cf7a9a","-1.270832118",-0.0337257285808733,"no","no","no",8,-0.30830920238532,-0.175522804078388,-0.544655605912389,-1.43841758097363,0.42078388047138,5.60509645061728
"6","14","0a594c4ce7c300ca2a9b0e3452c8661d","0.120267012",-1.66600811607729,"yes","yes","yes",12,-0.344885153383972,-0.401792636439611,-0.00311441791371421,-0.0422952472486913,0.698632330246914,4.63162808641975
"6","14","0c4e38f5f66b79e0aa7300ef430e6865","1.270832118",NA,"no","no","yes",10,-0.318893355917451,-0.229787243518562,0.578103393070896,-0.440443140928245,1.32636784511785,5.95044560185185
"6","14","0c7aab7c322cb6d986ace0a73fa723c3","0.378691615",0.607920630813759,"no","no","yes",9,-0.362298215882344,-0.452321845631426,-0.474491874526842,1.52704002526861,0.626760311447811,4.52020447530864
"6","14","0c94348adc68f12d45aac7d2f04a7d6c","-0.513448889",1.04621867930817,"yes","no","yes",10,-0.397714169868496,-0.650073447048471,-0.648864812462379,-0.987431368693612,1.03652584876543,4.62192418981481
"6","14","0e36286b2d530ee84e98f370cf78302f","-0.513448889",0.669749509128017,"no","no","yes",10,-0.395813609791519,-0.624153637146629,0.699030810656445,-0.198577598038796,2.51812815656566,9.21963541666667
"6","14","0e3750d8a9c764c586b5196168ac974d","-1.270832118",-2.33788192709223,"no","yes","no",11,0.229097097173976,2.57973310832641,-0.271181505253358,-0.831149017903507,1.3621412037037,9.3034375
"6","14","0e74b6133fa11320e276aeacdd419503","-0.513448889",1.16163258549478,"yes","no","yes",10,-0.357153596363631,-0.459450703361802,-0.0358858458835444,-0.725100279867364,2.03490451388889,19.5785185185185
"6","14","0ec7a81d1807df37df28732059983e76","0.378691615",-0.344244095225815,"yes","no","yes",9,-0.212383347741481,0.220926806419828,-0.609403432692515,-1.29106565022867,0.192411265432099,27.5276311728395
"6","14","0faba03bff0ea6cdfdda3b31b7edbddc","-0.513448889",0.962406199815507,"yes","no","yes",10,-0.381303816652115,-0.572949622490155,4.8068131086803,0.477157518710801,1.60306712962963,4.75607060185185
"6","14","0fd1e292a495c89cb6d27da1ac2271e1","-1.012407516",-1.23457994295113,"no","no","yes",8,-0.343161542003817,-0.30682930741477,0.638317775384469,1.06656524169063,0.951994212962963,5.62463541666667
"6","14","109de979ace4d380a4b41ab2b12738b7","-0.513448889",-0.0433435540964256,"yes","no","yes",10,0.450990762988767,-0.00197739868612712,-0.936711676995267,0.731674489997543,0.850572916666667,4.55296875
"6","14","10c8227179a73562f3e53b3aa5a249e8","1.270832118",-2.30765447547192,"no","no","yes",9,1.57272098138694,1.69777823281289,1.20239466877666,0.240501387514356,1.25780092592593,4.53351466049383
"6","14","10fdb1ab8bf38bc0e5ea807dbc35eae7","-0.513448889",1.19735593740969,"yes","no","yes",10,1.09696491853152,-0.420740949885408,3.38715739786259,0.28196405200969,2.16571759259259,5.37784722222222
"6","14","118ef4cb79f2d4dd44f2e64abf616bb7","0.378691615",0.643643982728664,"yes","no","yes",10,-0.311992356741393,-0.247206184579312,-1.0080253480412,-0.815520782824497,0.517743055555556,17.630865162037
"6","14","1216eb79ba0b1ce95205e70f1ad731c5","-3.055113126",-0.498129303474635,"no","no","no",5,-0.402957094218778,-0.623616032793042,0.128986011984229,2.048911446657,1.42506044238683,NA
"6","14","129227b1ea9312c39b762713a2b640c5","1.904548019",0.565327403530605,"yes","no","yes",11,0.671193585700592,2.51898381637109,0.317082279442895,0.100166215376302,0.921619405864198,5.058875
"6","14","12efae1f7f82828acc51dc4fd854e008","1.012407516",0.970650050257406,"yes","no","yes",11,0.526849324681903,0.0665671563961985,0.488176185183167,0.832141715505468,0.590699266975309,4.54397222222222
"6","14","142ed3b762f140c66dbf701764cdbdcc","0.619225639",-1.30053074648634,"no","no","no",10,-0.340415560375357,-0.291342942004259,-0.354876662571801,1.22061498746944,0.156273148148148,4.90044212962963
"6","14","15103c42ce84ddbbff9677f4c6bf215c","-1.904548019",-0.447292225749578,"no","no","no",8,0.593788361324122,1.89859585905898,-0.290959800565597,-1.81349522286988,0.552469907407407,4.1778587962963
"6","14","16770c220153a4b129b935ef1d347bcc","-0.272914865",-3.09219424252617,"no","no","no",5,1.42895344204678,0.112052324740745,-1.0082335523225,-1.2609254825763,0.440700231481481,5.92761574074074
"6","14","1782827b6730f001034cc08c091f4d39","0.378691615",0.440295671828437,"no","no","no",8,-0.405532680805853,-0.658580475939448,0.075467508994713,-0.866232810938021,0.682797453703704,4.5842862654321
"6","14","18ef997756b4f203bae4a57542b3f635","-0.513448889",0.407320270060833,"yes","yes","yes",12,-0.356996308633122,-0.45871149737562,-0.340595034379792,-0.514119106300723,1.92690875771605,11.5924710648148
"6","14","1a0c0624687ff0fb82cadcba0fb739d9","1.270832118",-1.99851008390063,"no","no","yes",9,0.831279727081001,2.54487954607793,2.16930201957359,1.19214927357553,0.234809553872054,4.1764737654321
"6","14","1a4eeec08aefb4434bc5aa76e178dcf4","0.513448889",1.05995843004467,"yes","yes","yes",12,0.407166469075851,-0.0689763412518906,-0.228863429374841,-2.26559773765554,1.78881365740741,6.00440007716049
"6","14","1aac277e4f8fdce38c6055df240fa1d6","-0.378691615",0.992633651435811,"yes","yes","yes",12,-0.28917908216223,-0.139990516333506,0.20207201271293,0.323716665207788,2.81675250771605,6.70538966049383
"6","14","1ab15bd9af796b7837d825f86826af06","-1.012407516",NA,"no","no","no",7,5.11388383874323,-0.316845548527536,-0.000985695849089417,0.0953820617806871,0.586028806584362,3.89104166666667
"6","14","1b1a78166523969bd51572019ce054c0","-0.378691615",0.903325271648548,"yes","yes","yes",12,-0.292141334420139,-0.153912229073266,-0.752474227675329,1.77653363527996,3.13221739969136,6.85287037037037
"6","14","1b6dd99d6934b56035024d16531d25ca","-0.513448889",NA,"no","no","yes",9,-0.30565497193299,-0.0953055144688074,1.8451790784925,0.709348439884671,2.07772800925926,5.7743287037037
"6","14","1c5884e188b2bf82ea05dd8208886be4","0.378691615",0.752188013547029,"yes","no","yes",10,-0.340218950712221,-0.379862858849546,2.36183059312018,-0.397385758567705,0.464328703703704,4.53870081018519
"6","14","1cd475465213c7006db2a06648054185","1.270832118",0.617538456329311,"yes","yes","yes",12,-0.318257651339979,-0.276651223028893,-0.016784399720639,-0.079505330770145,1.62727334104938,10.9259915123457
"6","14","1da5ab8f0c2e46c40efc47fbb141f637","1.511366143",-0.0213599529180232,"no","no","no",10,-0.359499805010382,-0.437974529445077,1.00496032816085,-0.712076750634856,0.318013468013468,4.27728703703704
"6","14","1deced9261f90789645c937aa5aa92e5","1.904548019",0.547465727573151,"yes","yes","yes",12,-0.302365036903188,-0.201960618175092,-0.0857678128851811,0.195849287288612,2.89866608796296,6.9020987654321
"6","14","1e1ae4bed2895558b5807416accd8c83","-1.270832118",0.0610785515009887,"no","no","no",7,0.0893403949617836,-0.565542162503623,0.460862895427419,-1.22185489487877,1.41831147119342,5.97439236111111
"6","14","1e74b133346442d12d2fa4c018b6bf69","-0.120267012",0.139395130699048,"no","no","no",9,0.205477722975958,-0.0856383428495168,1.07652517803724,-0.306486840251012,1.35166782407407,5.77025752314815
"6","14","202adab8e19228e60eca5269892ebad1","0.378691615",0.944544523858053,"yes","yes","yes",12,-0.244968122578481,0.0677879662824686,0.159393469279787,0.292595504444391,1.02625964506173,10.1522588734568
"6","14","22c7d6380edf215d56a62ad6d057736f","-0.378691615",0.300150214316119,"no","no","yes",11,3.88000746849253,3.66733611587073,-0.190148176691324,0.337247604670136,0.114381313131313,4.05577314814815
"6","14","22e6d231230ad00e306ebf9aace162c3","-0.120267012",-0.411568873834673,"yes","no","yes",10,-0.35486637061582,-0.44870141631274,0.115377898709291,-0.654773222011817,1.428046875,5.07530381944444
"6","14","23b6bae82a22b50d91e5e2cd80bf4910","-0.378691615",0.0226072494387836,"no","yes","no",11,-0.0681504988652361,1.05575916699604,0.68311281536394,-1.15487674454015,0.179710648148148,4.54089313271605
"6","14","240f2cd7672edf9d8c6cbfc1fa177618","-3.794605777",-0.267301491101404,"no","no","yes",9,-0.363864539531991,-0.46035231066313,0.528870119479485,0.279571975211882,0.86629313973064,4.08939429012346
"6","14","244bcca7a5f2ca655c8245747eae8a4f","0.513448889",0.368848967998628,"yes","no","yes",10,-0.174562202209638,0.398675045847161,0.858446382661393,-0.666494398321075,0.251010802469136,5.15160300925926
"6","14","24817b2e951f97a13d8a25b6801fe192","-0.378691615",0.440295671828437,"yes","yes","yes",12,-0.392982430642367,-0.627835666964164,1.67410666002681,-0.554305996503893,0.952983217592593,4.6232600308642
"6","14","24dbe08dddddb3579a26ede03c03ae79","1.012407516",0.0239812245124325,"yes","yes","yes",12,0.795876880405725,-0.100829399201912,-0.658135089563511,-0.272997765081703,1.59972029320988,6.41020061728395
"6","14","250e20d4285679d080b1a6a395926904","0.378691615",0.500750575069047,"yes","no","yes",10,1.86236633711825,1.74882451285867,2.14383848778316,-0.19764734595076,0.508229166666667,4.94641493055556
"6","14","255135440841cd85d4f9082eea69a298","-0.513448889",-0.423934649497525,"yes","no","yes",9,-0.150064638182947,0.513806378194999,2.80957575239561,2.00425934643126,0.435698302469136,5.06168209876543
"6","14","27ca3e2174fbc15dcc614aa7b70c2219","-0.378691615",1.15751066027383,"yes","yes","yes",12,-0.376762133433683,-0.551605049639151,-0.320930843904988,1.12238036697281,0.521678240740741,4.0318537808642
"6","14","27d000b562e1165e15fd3e2d0edc6cca","2.162972622",-0.216464413376349,"yes","no","yes",10,-0.3793967029197,-0.563986749907699,-0.300981391336596,0.0395669364985065,0.72890625,4.70357638888889
"6","14","2972e8da73acd521b505e96adc9efbfc","0.378691615",0.901951296574897,"yes","no","yes",10,-0.391455428925348,-0.620659208848314,-0.629794115330341,1.23028960918502,1.38137152777778,4.38594618055556
"6","14","297f165899fad9b9a39101bec5492cfc","0.513448889",1.16300656056843,"yes","yes","yes",12,-0.346680854973943,-0.410231904781855,-0.10121271766663,-0.554305996503893,1.1475462962963,4.55821759259259
"6","14","2a46308b1da3f7fe5bf7dbdde14345fd","-2.403506646",-0.962532878368395,"yes","no","yes",9,-0.316933812941533,-0.270429572645195,0.567686881011889,-0.189275077158433,0.807064043209877,6.5102700617284
"6","14","2a68098ba016527cecc1a9b4524027f6","-0.513448889",0.945918498931704,"yes","no","yes",10,-0.376414789695477,-0.549972636419666,-0.33435631534598,-0.518584316323297,2.59452256944444,6.14541666666667
"6","14","2abe9bfff41759a867bbd7cea3acf149","-0.378691615",0.83874844318699,"yes","yes","yes",12,-0.385740641383541,-0.593801391350371,0.470058708008017,0.430272813473769,1.11094907407407,5.22606288580247
"6","14","2ae161ac344c0a5bfd51e4c01090c794","-1.664013995",-0.38958527265627,"no","no","no",7,-0.363045332602259,-0.373518007468151,-0.409232798799764,1.11121734191637,1.07626543209877,7.57052469135802
"6","14","2b5d0b1e06c73cc4123d76ef715b37ac","-0.513448889",1.16575451071573,"yes","no","yes",9,-0.344491934057701,-0.399944621474156,-0.0523647331366901,0.374457688191589,1.86612075617284,5.00904320987654
"6","14","2c0ad05dd934c3f808e1a6c2cf6e36f8","-0.378691615",NA,"no","no","yes",11,-0.270848507902558,0.0165363512405206,0.589173044183146,0.329805587965845,0.300679713804714,4.12056481481481
"6","14","2c7be5c6242d1d917a18be349c06f15e","-1.904548019",0.261678912253914,"yes","no","yes",10,-0.253376462505245,0.028271246271159,-0.840606507194958,0.846494176292314,0.447846257716049,4.48134548611111
"6","14","2c87450945a23c26f0e80be875684bcd","-1.012407516",0.75630993876798,"no","no","yes",9,-0.233663066948187,0.207184295131264,-0.886860088554246,-0.926034730883214,1.47957912457912,4.51170910493827
"6","14","2d073c5c57a7bee0f71606bcfb66f8a0","-0.378691615",NA,"yes","yes","yes",12,-0.384377481052467,-0.587394939470127,-0.312381501913108,-0.577443902984506,2.62897762345679,7.10030478395062
"6","14","2defff7e9cb86824078b6ae19b04ed60","2.162972622",-0.0598312549802284,"no","no","yes",9,-0.337774437233902,-0.326589627436298,0.0271033586131193,2.88837093090099,1.59582175925926,4.52441358024691
"6","14","2e3834b654458c1a01a7974208247454","-0.513448889",-0.143643734472889,"yes","no","yes",8,-0.358156305645622,-0.464163141523712,-0.488457862064646,1.40145599338371,0.440165895061728,3.44859375
"6","14","2f03ed832a6b8361a9f07c50f53002d7","0.513448889",1.16025861042113,"yes","yes","yes",12,-0.347460739971048,-0.41389713446334,0.736858046147322,0.363294663135153,0.458218557098765,4.1941975308642
"6","14","2f290cb2e0eaf868c4d42f09bd8aeb13","0.513448889",1.09293383181227,"yes","no","yes",9,-0.326783957064625,-0.316722347529839,-0.263236029771282,-0.292134379464165,0.231559606481481,5.57564043209877
"6","14","2f503338633f416f12146f44204ae9e3","1.270832118",-0.221960313670949,"no","no","no",6,7.74915456589155,3.03533039780988,2.69847357634781,-1.24418094499164,0.38884837962963,3.1745775462963
"6","14","2f98ce91f0baff1c2d1a981e8fa0b2c8","-1.904548019",0.421060020797334,"no","no","no",8,-0.36286183025,-0.455211469031956,0.515928852657091,-0.359112529802782,0.826371001683502,4.77933641975309
"6","14","308d45667560321ef2cbcfec51475cd3","0.378691615",-0.351113970594065,"yes","no","yes",9,-0.325958196479455,-0.312841516102384,0.323782233939717,0.769947718762467,0.131245177469136,22.1825733024691
"6","14","30b2799749921b7eb442b636fb5eb84d","0.513448889",0.709594786263873,"no","no","yes",9,-0.385616121930221,-0.546258126339102,-0.689144190547365,-1.25853340577849,0.559107638888889,4.13994984567901
"6","14","3179f0e95eb8da0ab727af62efd86522","2.162972622",0.867601919733643,"yes","no","yes",10,-0.345088316702545,-0.402747444171762,-0.964153519928255,-0.48230448488988,0.478262924382716,3.88526909722222
"6","14","31f315ef8712693865641e8117d3ee1b","1.012407516",-0.782542143720222,"no","yes","no",11,-0.349367853703462,-0.386028508779746,0.30484008998492,-0.295323815194576,1.04944128787879,4.84456983024691
"6","14","32319e496cf5869fd1e9df359e8fcd96","0.513448889",0.844244343481591,"yes","yes","yes",12,-0.296263583690548,-0.173285585961118,-0.710172082017623,-0.466490199393262,2.59655767746914,5.80110918209876
"6","14","32a5f3066ab8d93c345a357b40576c89","0.120267012",0.965154149962807,"no","no","yes",11,-0.390190573425842,-0.595324603685533,-0.624161485627842,-0.457187678512899,1.5447843013468,4.83993287037037
"6","14","3487940cd0f56ff9af9fc703513f5d00","1.904548019",0.558457528162352,"yes","yes","yes",12,-0.280751081269153,-0.100381395573923,1.19655346432261,1.16033465216469,1.26531828703704,5.71657214506173
"6","14","35bd899ba8081d42e46251460e2fae12","-0.513448889",1.09705575703322,"yes","no","yes",10,-0.394424234838694,-0.634611721837499,1.63921058516512,-0.62463305435944,1.16262731481481,5.16998263888889
"6","14","35e22284ab3c3611f2d5433d93d4ad91","0.120267012",-2.34887372768143,"yes","no","yes",11,-0.345914077287714,-0.406628275599218,-0.20075548092981,-0.406954065758936,1.03438464506173,5.11586574074074
"6","14","3837836e6f32e16db7f8c4a99df96682","1.012407516",0.125655379962547,"no","no","no",8,-0.386763011631846,-0.552726178718194,0.63261697915571,0.339373895157076,1.07483217592593,5.79258487654321
"6","14","3868c5c0ac39d0824936773ec87d4de3","0.513448889",1.09293383181227,"yes","no","yes",11,-0.361275845634039,-0.478824060249654,-0.895996996364869,-1.18390060968689,0.504099151234568,4.99136574074074
"6","14","39573a16dead8b6e8b3db621ab5a16de","0.120267012",-1.43930222892501,"no","no","yes",8,-0.018893224594341,1.30829881209347,-0.567723677057184,-0.808822967790635,0.33350484006734,6.52454861111111
"6","14","3a1bcc0de2d1398d19e2e5bea40b545a","-1.904548019",0.98851172621486,"yes","no","yes",9,-0.315531330677833,-0.263838319268406,-1.00669313701712,0.634928272841764,0.618150077160494,3.87472222222222
"6","14","3a375562cbe8b2a6269f3a1b6f25f93b","-0.378691615",0.879967695396495,"yes","yes","yes",12,-0.232404765104119,0.126832044428751,0.349668842757269,0.182453657220888,1.32591242283951,5.10574652777778
"6","14","3a82900696a7b775aa3b96a8e957bcc6","-0.513448889",-2.09468833905614,"no","no","yes",9,0.0889013000474476,2.12985234513608,-0.119949250631893,-1.33627590170724,2.15419097222222,5.06898919753086
"6","14","3b6553dd33054141b4dbbb47c1f3e9aa","1.904548019",-0.832005246371628,"no","no","no",8,-0.324339443586306,-0.25770906963298,-0.956959728586298,-1.13255069442728,0.268238636363636,5.9000424382716
"6","14","3ba340e4c81703f9c3e2bf40d38c8ee3","0.513448889",0.550213677720453,"yes","no","yes",11,-0.362507932856356,-0.484614507141413,0.212658200147085,0.117708111893559,0.626994598765432,4.5696712962963
"6","14","3bbfbe60a08343143b0b75399029edc5","-2.162972622",-1.26205944442414,"no","yes","no",11,-0.0956889590150899,0.914570823635284,1.00041132394374,-0.433745325894383,0.515537668350168,5.3695775462963
"6","14","3bf19b1f31412a98cfd92897bbe6e0e4","-1.270832118",-0.0392216288754749,"yes","no","yes",11,-0.0398911366172186,1.03158937126603,0.451099151951403,-0.222764152327741,0.767111304012346,7.2642662037037
"6","14","3dad01967dd5047492f856e24c1f6068","-0.513448889",-0.62178706010315,"yes","no","yes",9,2.93419702301261,3.54102942635679,1.81450895778869,0.117708111893559,0.319784915123457,4.33002700617284
"6","14","406176183240d87deb33d4e8ac24f371","-0.378691615",0.480140948964293,"yes","yes","yes",12,-0.294933191636664,-0.167033135327995,-1.0046574029856,2.31044517655065,1.84600019290123,6.01019675925926
"6","14","40da42344ee2741e37ad77eec5a33a3b","-1.270832118",0.614790506182011,"no","no","no",6,-0.372338416013133,-0.431751012379596,0.00352996604539571,-0.272997765081703,0.926792695473251,7.39085648148148
"6","14","4100e303f7d34f5f8f1dcdbf9c651bda","1.904548019",0.860732044365392,"no","no","no",7,-0.358044893503178,-0.39076614714573,-0.379047623655055,0.754000540110416,2.11574884259259,6.5321875
"6","14","4106bacaa678facba52392531555a56e","0.513448889",0.404572319913534,"no","no","yes",11,-0.318120024575784,-0.225822411410859,-0.498527984438581,-0.533468349731878,1.25770517676768,6.19428009259259
"6","14","41d4dd8cd261f78122fe0936bfe8ae7c","-0.378691615",0.058330601353687,"no","no","yes",10,-0.387110355370052,-0.554685074581576,-0.628004003075508,0.279571975211882,0.980409722222222,5.26488425925926
"6","14","4243351619620dbcb4f79ab8ab5edbfe","1.904548019",-0.551714331346992,"no","no","no",10,-0.29457929424302,-0.0328426086364332,0.294212780352858,-1.02464145221507,1.10467592592593,5.16747685185185
"6","14","42525a10298fd312b58186549d0f8b59","-0.378691615",0.467775173301441,"yes","yes","yes",12,-0.362553808444421,-0.484830108887382,-0.854175721093498,-0.775333892621327,1.51127604166667,5.67778935185185
"6","14","43829a329b9ce74069698de9d5d7944c","-1.270832118",-0.367601671477868,"yes","no","yes",11,-0.36710204531829,-0.50620548198781,-0.269473637394339,-0.0302019701042188,0.184106867283951,4.73797916666667
"6","14","43952742fb5e596ce84057f2d0aa3558","0.120267012",NA,"no","no","no",9,1.67873946540507,2.15445866440111,-0.355060045346251,-0.289742302666358,0.652193287037037,5.17340277777778
"6","14","4469d2acc599610aa7d3287e1c5283ba","-2.162972622",0.111915629226044,"no","no","no",10,-0.375392419447172,-0.48860005941691,1.4059562168806,0.456319871938787,1.07426967592593,4.7113912037037
"6","14","44d01bef0d54f730a4452f9b6f96a327","-0.378691615",0.629904231992163,"no","no","no",9,0.202338522021227,-0.563493945916911,-0.0638848760746595,0.664696339658927,0.691314814814815,6.31855034722222
"6","14","450e712975731dda799197cca1ac0cbf","-0.771873491",0.359231142483078,"yes","no","yes",11,-0.274754486543518,-0.0721991673507368,-0.651127274287764,-0.518584316323297,0.182068865740741,4.474
"6","14","454d86fb945154b2ec7f1771e43760eb","-0.513448889",0.69310708538007,"no","no","yes",11,1.0444308165417,2.33300257693857,0.2494344115347,2.11907903272603,0.655412457912458,11.3661342592593
"6","14","461895ed7049fed4ae04f8468b1e9518","-3.055113126",-0.948793127631894,"no","no","yes",11,-0.265408973889141,0.0444245770828394,0.439694225261623,0.681440877243581,1.04067234848485,4.65333101851852
"6","14","472fff6e6bead118333670de60494c4e","0.378691615",0.0665744517955884,"no","no","yes",9,1.59180522602197,0.476433355543617,-0.699581819410703,0.285153487740101,1.58899936868687,4.54907407407407
"6","14","47461f05a3a11c1766b35fc089b471df","-0.378691615",0.558457528162352,"no","no","no",7,-0.391973167704938,-0.554787742079657,0.565002824040394,0.0427563722289171,0.589185956790123,4.78875
"6","14","4802df40a2333742164dab439a417149","-0.378691615",0.331751641010074,"no","no","yes",11,-0.243821232876857,0.155103873377536,-0.447223782141766,0.243690823244766,1.78387205387205,5.92556712962963
"6","14","486b3cb2e84eac874acd39335b15180c","-0.378691615",0.117411529520646,"no","no","yes",10,2.88822968377152,-0.597867024274371,0.323574029658422,-0.507421291266861,0.720053661616162,5.06015335648148
"6","14","49323c0b4c069a0ed5b985b904b37aff","0.513448889",-0.693233763932961,"no","no","yes",7,-0.316920705630658,-0.158840268981145,-0.779562641988469,NA,0.0711400462962963,3.92296296296296
"6","14","4a324d8006f7302cff6437efa51644e0","-3.055113126",0.103671778784145,"yes","yes","yes",12,-0.146447020381253,0.530808115877183,-0.319620120155486,1.17616585133563,1.4429012345679,5.09530285493827
"6","14","4a5047b656e25d728d3ebbb9156ba94a","-1.270832118",-0.127156033589086,"no","no","yes",9,-0.382372062488485,-0.527962778181099,0.28443532947754,0.396783738304461,0.46158912037037,5.11162037037037
"6","14","4a8d28c6f4e748bf3a3bb4520f6c968a","-1.270832118",-3.76681600368841,"no","no","no",9,-0.307293385792453,-0.0241610449987187,-0.555181036225312,-1.80009959280216,0.261072530864198,5.37594039351852
"6","14","4b256b45e99047a8f84f5cc9e8d9d841","-0.378691615",0.194354133645056,"no","yes","no",9,-0.379272183466381,-0.475199897567401,0.170866562495827,0.112126599365341,0.462728909465021,4.55741512345679
"6","14","4b82ee71cc9fc54df06d291581b1e9e6","-0.513448889",-0.0213599529180232,"no","no","no",7,-0.374075134704164,-0.481171039255782,0.154059068129677,-1.15487674454015,1.04153240740741,3.51528549382716
"6","14","4be4a1dbcd3a5215de4e0410efe1bc75","1.012407516",-2.00400598419523,"no","no","no",8,-0.059879785702667,1.52620031002021,0.364837376731164,-0.368680836994013,1.14713734567901,7.20169367283951
"6","14","4d215093384508af9f933b48653c2ec0","1.270832118",0.929430798047901,"no","no","yes",10,-0.312962297746195,-0.199378997268805,1.6575985056238,-0.507421291266861,0.875305134680135,8.55844907407407
"6","14","4d3bced59485e0c45663133e2f27d832","-0.513448889",0.0226072494387836,"no","no","no",9,-0.410310295620048,-0.698477439030014,-0.828280961930414,-0.532538097643842,0.960640782828283,4.47625289351852
"6","14","4d524f2e7b477ce162e02e4b80ae9ac1","-0.513448889",NA,"no","no","yes",9,-0.297685726920562,-0.121056763005618,-0.357328064225407,2.09802875690532,1.2913446969697,5.2162962962963
"6","14","4d596164db1ead98bd770964347bd16b","-0.513448889",0.298776239242468,"yes","no","yes",9,0.344389003636667,-0.619147196603851,-0.313911173581196,1.92388556602492,0.653039158950617,17.5380632716049
"6","14","4d793cb39781ec02d040501f131fdf10","-0.513448889",1.23445326439824,"yes","no","yes",11,-0.363412337306779,-0.488864941561959,1.54664599955758,-0.823707001199216,2.09830150462963,12.3169074074074
"6","14","4e851294b197748ff3d9301ac9d6931e","-0.513448889",0.0500867509117875,"yes","no","yes",10,0.162223597086135,-0.0536210169025657,1.12957762945048,-1.09161960255368,1.67589795524691,5.27860532407407
"6","14","4e9da99f56addfa8619d3ad31a3716b3","-0.513448889",0.278166613137717,"yes","no","yes",9,-0.36109234328178,-0.477961653265775,1.9946908692664,0.128871136949995,1.47885609567901,5.35632330246914
"6","14","5006fb19ce1b199b1eae1ed18236289e","2.403506646",NA,"no","no","no",7,-0.395905360967649,-0.548355623324893,-0.188834859650062,-0.206019614743087,0.594924768518518,4.39567901234568
